Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.09080992498787423,3.8667115283574856e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.21154267939467875,9.158335294584018e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,200,1.0,2,0.021205660987024748,1.0092496654986332e-5,0.14053310336747465,6.910273229633866e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.04115391960805808,1.7105906585708594e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,202,1.0,2,0.04001660011102085,1.4454446503760649e-5,0.07027405678782732,3.897001065147669e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,210,1.0,2,0.005149186608780223,1.993874988319065e-5,0.03265910872699537,0.00011986469906807885
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.19427545597398477,8.828265724908959e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,300,1.0,2,-0.009441526453566506,2.82300924697737e-5,0.01817292060538117,6.0540536352397364e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.005319491275088973,0.00010424825264393784
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,201,1.0,2,0.03373436067355477,1.3137500810912626e-5,0.10197605260187621,5.281928877707218e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,310,1.0,2,-0.007539606627893013,9.414271263788023e-5,0.0015635699121755242,0.00029448957013141527
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.07645235363290392,3.14882850962709e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.052737734216038196,2.227854366327655e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.0020389227441284133,0.00025805242616957537
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,211,1.0,2,0.006843502501557152,2.2504268821485146e-5,0.00938478724164848,7.725062188788477e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,220,1.0,2,-0.0028192600829423536,5.697571472366029e-5,-0.005516237224211652,0.0004466027682730064
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,301,1.0,2,-0.027716692086891145,6.001852937616268e-5,0.010297262412167272,7.87238911421688e-5
-0.0,-0.0,40.0,3,false,false,1.25,1.0,4,100,1.0,2,0.0,7.502635967975883e-12,0.5704938681374112,0.00023065739265083638
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,121,1.0,2,0.0,7.502635967975883e-12,0.0005062568534328202,2.949724236883393e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,400,1.0,2,0.002113799793827901,4.1943207197771616e-5,0.0024974599722302512,8.085214196363175e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.09487180600706119,4.008800893334929e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.1977062384170041,8.549554088049817e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,200,1.0,2,0.015768692425228895,7.590462320747456e-6,0.1225974683019017,5.828998380693502e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.041071959063614674,1.6818088778773504e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,202,1.0,2,0.03176046141302407,1.1557483450071711e-5,0.06757729221912515,3.60282661026453e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,210,1.0,2,0.003992911713814332,1.532630536040214e-5,0.030667250276966006,0.00010261193870230436
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.19599834378802644,8.908202481897047e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,300,1.0,2,-0.005423156440610546,1.8998011518148025e-5,0.016025082902642367,4.686434305321082e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.005198052198240263,9.677241634606551e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,201,1.0,2,0.02612748929616534,1.039732421188813e-5,0.09477510793972833,4.7187509562341e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,310,1.0,2,-0.00465469351237854,6.754607938618359e-5,0.002205349872165168,0.0002333534930897783
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.0753068496516078,3.079425874644612e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.05599331696863699,2.339788063843364e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.0011018990734334268,0.00023954467445839198
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,211,1.0,2,0.005603088080025515,1.782951640567532e-5,0.01186360484084578,7.100761488716197e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,220,1.0,2,-0.001934398832270394,4.288375497499759e-5,-0.003909876141345123,0.00038569597474018275
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,301,1.0,2,-0.016764098491245882,4.033546463258256e-5,0.011518321097551734,6.20535763699861e-5
-0.0,-0.0,40.0,3,false,false,1.5,1.0,4,100,1.0,2,0.0,7.502635967975883e-12,0.5347882115850476,0.00021405422269701099
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,121,1.0,2,0.0,7.502635967975883e-12,0.0005532185185297427,2.908603265963013e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,400,1.0,2,0.0010462704254404103,2.8901646673768743e-5,0.0020389694873138514,6.140841479231987e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,102,1.0,2,0.0,7.502635967975883e-12,0.09814488669820151,4.0199596390937326e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,110,1.0,2,0.0,7.502635967975883e-12,0.18627314640465212,7.914733969755953e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,200,1.0,2,0.012153048853885672,6.02497054271019e-6,0.10851110055611332,5.065851016526236e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,112,1.0,2,0.0,7.502635967975883e-12,0.04099171358249222,1.6226630397052268e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,202,1.0,2,0.025920803598812714,9.341311228307568e-6,0.0650663218050032,3.358170538648334e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,210,1.0,2,0.0032662958523692787,1.2173789567343319e-5,0.028791071898352897,9.058198914957317e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,101,1.0,2,0.0,7.502635967975883e-12,0.1964592265204493,8.764002002713668e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,300,1.0,2,-0.003357573982363862,1.3801931824893309e-5,0.014221601206796669,3.7286173965691355e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,120,1.0,2,0.0,7.502635967975883e-12,0.005002032722893187,9.02748474338592e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,201,1.0,2,0.020885283580561336,8.294561016872439e-6,0.08851166951107566,4.2654026251334204e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,310,1.0,2,-0.003154829126938475,4.9825101789545276e-5,0.002061456397019888,0.0001910285269343172
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,111,1.0,2,0.0,7.502635967975883e-12,0.07416515259390151,2.9674930432393614e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,103,1.0,2,0.0,7.502635967975883e-12,0.05878160285102492,2.3663804607476722e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,130,1.0,2,0.0,7.502635967975883e-12,-0.0014328981108530728,0.00022461113564423653
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,211,1.0,2,0.004662174600907814,1.4478877459809855e-5,0.013279816332850369,6.414941071911497e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,220,1.0,2,-0.0013935684678672011,3.382071950581709e-5,-0.0034660564389538176,0.00033814203754096365
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,301,1.0,2,-0.010850219842899234,2.90700624800249e-5,0.011788111235128847,5.034992013213915e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,4,100,1.0,2,0.0,7.502635967975883e-12,0.5048277256242314,0.0001989432459269202
-0.0,-0.0,40.0,3,false,false,2.0,1.0,4,121,1.0,2,0.0,7.502635967975883e-12,0.000569957544623573,2.79651504351956e-5
